n,contrast,geometry,average,rhs,repeat,method,order,seed,high_nodes,mean,tv,grad,components,setup,solve,total,iterations,info,residual,accepted,levels,complexity
64,1000000.0,disconnected,arithmetic,ones,0,amg0,19,731,192,46875.953125,1269840.0,615.4495956687256,2,0.008309400000143796,0.008151600000019243,0.01646100000016304,17,0,6.298255677306194e-08,True,4,1.3290638836179633
64,1000000.0,disconnected,arithmetic,random,0,amg0,20,731,192,46875.953125,1269840.0,615.4495956687256,2,0.008117200000015146,0.00826009999946109,0.016377299999476236,16,0,5.694777120222713e-09,True,4,1.3290638836179633
64,1000000.0,disconnected,arithmetic,dipole,0,amg0,21,731,192,46875.953125,1269840.0,615.4495956687256,2,0.0078038999999989755,0.009311900000284368,0.017115800000283343,17,0,9.806773472765654e-09,True,4,1.3290638836179633
64,1000000.0,disconnected,arithmetic,ones,1,amg0,22,732,192,46875.953125,1269840.0,615.4495956687256,2,0.02022579999993468,0.008296699999846169,0.028522499999780848,17,0,6.049146420598749e-08,True,4,1.3290638836179633
64,1000000.0,disconnected,arithmetic,dipole,0,cg,23,731,192,46875.953125,1269840.0,615.4495956687256,2,8.999995770864189e-07,0.1078802000001815,0.10788109999975859,3031,0,8.893897593206798e-09,True,0,0.0
64,100.0,connected,harmonic,random,1,cg,0,732,192,5.640625,125.71428571428571,205.14986522290855,1,7.999997251317836e-07,0.04391409999971074,0.043914899999435875,1392,0,9.926051694634687e-09,True,0,0.0
64,100.0,connected,harmonic,random,0,amg025,1,731,192,5.640625,125.71428571428571,205.14986522290855,1,0.00683630000003177,0.009028899999975692,0.015865200000007462,21,0,8.190783821235598e-09,True,3,1.3029728020240354
64,100.0,connected,harmonic,dipole,1,amg0,2,732,192,5.640625,125.71428571428571,205.14986522290855,1,0.009910300000228744,0.005771500000264496,0.01568180000049324,11,0,1.4192047855664205e-09,True,4,1.3290638836179633
64,100.0,connected,harmonic,dipole,1,cg,3,732,192,5.640625,125.71428571428571,205.14986522290855,1,1.0000003385357559e-06,0.043711300000722986,0.04371230000106152,1355,0,9.977714669394097e-09,True,0,0.0
64,100.0,connected,harmonic,ones,1,amg0,4,732,192,5.640625,125.71428571428571,205.14986522290855,1,0.008244699999522709,0.00541720000001078,0.013661899999533489,11,0,2.2533745092451907e-09,True,4,1.3290638836179633
64,100.0,connected,harmonic,random,1,jacobi,5,732,192,5.640625,125.71428571428571,205.14986522290855,1,4.2300000131945126e-05,0.008724299999812501,0.008766599999944447,253,0,9.836769650845217e-09,True,0,0.0
64,100.0,connected,harmonic,ones,0,cg,6,731,192,5.640625,125.71428571428571,205.14986522290855,1,1.499999598308932e-06,0.0464681000003111,0.046469599999909406,1368,0,6.307639759488792e-09,True,0,0.0
64,100.0,connected,harmonic,ones,0,amg0,7,731,192,5.640625,125.71428571428571,205.14986522290855,1,0.007193000000370375,0.005426300000181072,0.012619300000551448,11,0,2.2171140937370604e-09,True,4,1.3290638836179633
64,100.0,connected,harmonic,ones,1,cg,8,732,192,5.640625,125.71428571428571,205.14986522290855,1,1.0000003385357559e-06,0.04375419999996666,0.043755200000305194,1368,0,6.307639759488792e-09,True,0,0.0
64,100.0,connected,harmonic,random,0,jacobi,9,731,192,5.640625,125.71428571428571,205.14986522290855,1,4.340000032243552e-05,0.007853500000237545,0.007896900000559981,253,0,9.836769650845217e-09,True,0,0.0
64,100.0,connected,harmonic,random,1,amg025,10,732,192,5.640625,125.71428571428571,205.14986522290855,1,0.0069554000001517124,0.008803200000329525,0.015758600000481238,21,0,8.257666752435268e-09,True,3,1.3029728020240354
64,100.0,connected,harmonic,random,1,amg0,11,732,192,5.640625,125.71428571428571,205.14986522290855,1,0.009389600000758946,0.005806500000289816,0.015196100001048762,10,0,2.4353189170898185e-09,True,4,1.3290638836179633
64,100.0,connected,harmonic,dipole,1,amg025,12,732,192,5.640625,125.71428571428571,205.14986522290855,1,0.007129999999961001,0.01258360000065295,0.01971360000061395,22,0,4.249547932194507e-09,True,3,1.3029728020240354
64,100.0,connected,harmonic,ones,1,amg025,13,732,192,5.640625,125.71428571428571,205.14986522290855,1,0.007171100000050501,0.009273599999687576,0.016444699999738077,22,0,7.720460106364445e-09,True,3,1.3029728020240354
64,100.0,connected,harmonic,dipole,0,amg0,14,731,192,5.640625,125.71428571428571,205.14986522290855,1,0.006986400000641879,0.005327100000613427,0.012313500001255306,11,0,1.4014076230552093e-09,True,4,1.3290638836179633
64,100.0,connected,harmonic,random,0,amg0,15,731,192,5.640625,125.71428571428571,205.14986522290855,1,0.0075575999999273336,0.008107399999971676,0.01566499999989901,10,0,2.3970263256743292e-09,True,4,1.3290638836179633
64,100.0,connected,harmonic,dipole,1,jacobi,16,732,192,5.640625,125.71428571428571,205.14986522290855,1,3.930000002583256e-05,0.00863130000016099,0.008670600000186823,251,0,9.219633195220573e-09,True,0,0.0
64,100.0,connected,harmonic,dipole,0,cg,17,731,192,5.640625,125.71428571428571,205.14986522290855,1,6.000000212225132e-07,0.043385099999795784,0.04338569999981701,1355,0,9.977714669394097e-09,True,0,0.0
64,100.0,connected,harmonic,ones,0,amg025,18,731,192,5.640625,125.71428571428571,205.14986522290855,1,0.007169499999690743,0.010315100000298116,0.01748459999998886,22,0,7.587618540501101e-09,True,3,1.3029728020240354
64,100.0,connected,harmonic,dipole,0,jacobi,19,731,192,5.640625,125.71428571428571,205.14986522290855,1,3.670000023703324e-05,0.008972399999947811,0.009009100000184844,251,0,9.219633195220573e-09,True,0,0.0
64,100.0,connected,harmonic,dipole,0,amg025,20,731,192,5.640625,125.71428571428571,205.14986522290855,1,0.007629500000803091,0.011971800000537769,0.01960130000134086,22,0,4.18771084766448e-09,True,3,1.3029728020240354
64,100.0,connected,harmonic,ones,0,jacobi,21,731,192,5.640625,125.71428571428571,205.14986522290855,1,4.270000044925837e-05,0.008168700000169338,0.008211400000618596,260,0,9.639393240239929e-09,True,0,0.0
64,100.0,connected,harmonic,random,0,cg,22,731,192,5.640625,125.71428571428571,205.14986522290855,1,7.999997251317836e-07,0.04281559999981255,0.04281639999953768,1392,0,9.926051694634687e-09,True,0,0.0
64,100.0,connected,harmonic,ones,1,jacobi,23,732,192,5.640625,125.71428571428571,205.14986522290855,1,4.219999937049579e-05,0.009684300000117219,0.009726499999487714,260,0,9.639393240239929e-09,True,0,0.0
128,100.0,disconnected,arithmetic,dipole,1,cg,0,732,768,5.640625,124.7244094488189,413.55607751284737,2,9.000004865811206e-07,0.16911629999958677,0.16911720000007335,1955,0,9.038225213549341e-09,True,0,0.0
128,100.0,disconnected,arithmetic,dipole,1,jacobi,1,732,768,5.640625,124.7244094488189,413.55607751284737,2,8.350000007339986e-05,0.021360400000048685,0.021443900000122085,244,0,8.939243833041359e-09,True,0,0.0
128,100.0,disconnected,arithmetic,random,1,amg0,2,732,768,5.640625,124.7244094488189,413.55607751284737,2,0.022426500000619853,0.0178912000001219,0.04031770000074175,11,0,7.675608145832006e-09,True,5,1.3399006034788783
128,100.0,disconnected,arithmetic,ones,0,jacobi,3,731,768,5.640625,124.7244094488189,413.55607751284737,2,7.390000064333435e-05,0.026752799999485433,0.026826700000128767,330,0,9.50856667174423e-09,True,0,0.0
128,100.0,disconnected,arithmetic,random,0,cg,4,731,768,5.640625,124.7244094488189,413.55607751284737,2,2.1999994714860804e-06,0.29599770000004355,0.29599989999951504,3468,0,9.338246249546821e-09,True,0,0.0
128,100.0,disconnected,arithmetic,ones,0,amg0,5,731,768,5.640625,124.7244094488189,413.55607751284737,2,0.023253199999999197,0.020117799999752606,0.0433709999997518,13,0,2.0155558258093465e-09,True,5,1.3399006034788783
128,100.0,disconnected,arithmetic,ones,1,amg0,6,732,768,5.640625,124.7244094488189,413.55607751284737,2,0.022265700000389188,0.019581599999582977,0.041847299999972165,13,0,2.0141374347761878e-09,True,5,1.3399006034788783
128,100.0,disconnected,arithmetic,ones,1,amg025,7,732,768,5.640625,124.7244094488189,413.55607751284737,2,0.01966880000054516,0.06603900000027352,0.08570780000081868,48,0,4.867501444334272e-09,True,3,1.3313555454130535
128,100.0,disconnected,arithmetic,dipole,0,cg,8,731,768,5.640625,124.7244094488189,413.55607751284737,2,1.0000003385357559e-06,0.1690625999999611,0.16906360000029963,1955,0,9.038225213549341e-09,True,0,0.0
128,100.0,disconnected,arithmetic,random,0,amg025,9,731,768,5.640625,124.7244094488189,413.55607751284737,2,0.023462300000574032,0.0730388000001767,0.09650110000075074,48,0,4.387920907339573e-09,True,3,1.3313555454130535
128,100.0,disconnected,arithmetic,random,1,amg025,10,732,768,5.640625,124.7244094488189,413.55607751284737,2,0.02622350000001461,0.06625410000015108,0.0924776000001657,48,0,4.391543976534435e-09,True,3,1.3313555454130535
128,100.0,disconnected,arithmetic,ones,0,cg,11,731,768,5.640625,124.7244094488189,413.55607751284737,2,1.100000190490391e-06,0.19167079999988346,0.19167190000007395,2247,0,9.656129800846504e-09,True,0,0.0
128,100.0,disconnected,arithmetic,ones,1,cg,12,732,768,5.640625,124.7244094488189,413.55607751284737,2,1.100000190490391e-06,0.18523450000066077,0.18523560000085126,2247,0,9.656129800846504e-09,True,0,0.0
128,100.0,disconnected,arithmetic,ones,1,jacobi,13,732,768,5.640625,124.7244094488189,413.55607751284737,2,7.609999920532573e-05,0.03030360000047949,0.030379699999684817,330,0,9.50856667174423e-09,True,0,0.0
128,100.0,disconnected,arithmetic,dipole,1,amg0,14,732,768,5.640625,124.7244094488189,413.55607751284737,2,0.02538559999993595,0.020231800000146904,0.04561740000008285,13,0,1.6310519891381635e-09,True,5,1.3399006034788783
128,100.0,disconnected,arithmetic,random,1,cg,15,732,768,5.640625,124.7244094488189,413.55607751284737,2,9.99999429041054e-07,0.3160472999998092,0.3160482999992382,3468,0,9.338246249546821e-09,True,0,0.0
128,100.0,disconnected,arithmetic,random,1,jacobi,16,732,768,5.640625,124.7244094488189,413.55607751284737,2,8.019999950192869e-05,0.043998500000270724,0.04407869999977265,539,0,9.977005427294157e-09,True,0,0.0
128,100.0,disconnected,arithmetic,dipole,0,jacobi,17,731,768,5.640625,124.7244094488189,413.55607751284737,2,7.220000043162145e-05,0.02037319999999454,0.02044540000042616,244,0,8.939243833041359e-09,True,0,0.0
128,100.0,disconnected,arithmetic,dipole,0,amg025,18,731,768,5.640625,124.7244094488189,413.55607751284737,2,0.01973230000021431,0.08491480000066076,0.10464710000087507,48,0,4.450811428840766e-09,True,3,1.3313555454130535
128,100.0,disconnected,arithmetic,random,0,amg0,19,731,768,5.640625,124.7244094488189,413.55607751284737,2,0.027259399999820744,0.018128900000192516,0.04538830000001326,11,0,7.686949146236941e-09,True,5,1.3399006034788783
128,100.0,disconnected,arithmetic,ones,0,amg025,20,731,768,5.640625,124.7244094488189,413.55607751284737,2,0.020284799999899406,0.07875359999979992,0.09903839999969932,48,0,4.8648606604226745e-09,True,3,1.3313555454130535
128,100.0,disconnected,arithmetic,random,0,jacobi,21,731,768,5.640625,124.7244094488189,413.55607751284737,2,7.9100000220933e-05,0.04816859999937151,0.04824769999959244,539,0,9.977005427294157e-09,True,0,0.0
128,100.0,disconnected,arithmetic,dipole,0,amg0,22,731,768,5.640625,124.7244094488189,413.55607751284737,2,0.022714600000654173,0.019388099999559927,0.0421027000002141,13,0,1.6334222556468403e-09,True,5,1.3399006034788783
128,100.0,disconnected,arithmetic,dipole,1,amg025,23,732,768,5.640625,124.7244094488189,413.55607751284737,2,0.020993600000110746,0.06823660000009113,0.08923020000020188,48,0,4.452696328490845e-09,True,3,1.3313555454130535
64,1000000.0,connected,arithmetic,ones,0,jacobi,0,731,192,46875.953125,1269840.0,615.4495956687256,1,5.700000019714935e-05,0.01071810000030382,0.01077510000050097,341,0,1.8295116332078966e-07,False,0,0.0
64,1000000.0,connected,arithmetic,dipole,1,jacobi,1,732,192,46875.953125,1269840.0,615.4495956687256,1,3.8299999687296804e-05,0.01016319999962434,0.010201499999311636,336,0,1.0990428765652915e-08,True,0,0.0
64,1000000.0,connected,arithmetic,random,1,amg0,2,732,192,46875.953125,1269840.0,615.4495956687256,1,0.0071842999996079016,0.005734100000154285,0.012918399999762187,11,0,4.58318995924888e-09,True,4,1.3290638836179633
64,1000000.0,connected,arithmetic,dipole,1,cg,3,732,192,46875.953125,1269840.0,615.4495956687256,1,1.100000190490391e-06,0.23359549999986484,0.23359660000005533,8000,8000,1.6796602305260472e-06,False,0,0.0
64,1000000.0,connected,arithmetic,random,1,amg025,4,732,192,46875.953125,1269840.0,615.4495956687256,1,0.007450000000062573,0.0130036000000473,0.020453600000109873,29,0,2.6177357638050972e-09,True,3,1.3464579380139152
64,1000000.0,connected,arithmetic,random,1,cg,5,732,192,46875.953125,1269840.0,615.4495956687256,1,1.100000190490391e-06,0.23618189999979222,0.2361829999999827,8000,8000,1.0681853984920162e-05,False,0,0.0
64,1000000.0,connected,arithmetic,random,1,jacobi,6,732,192,46875.953125,1269840.0,615.4495956687256,1,4.769999941345304e-05,0.010449500000504486,0.010497199999917939,337,0,8.420156442268667e-09,True,0,0.0
64,1000000.0,connected,arithmetic,random,0,amg0,7,731,192,46875.953125,1269840.0,615.4495956687256,1,0.007471599999917089,0.00557920000028389,0.01305080000020098,11,0,4.557549502186505e-09,True,4,1.3290638836179633
64,1000000.0,connected,arithmetic,ones,1,cg,8,732,192,46875.953125,1269840.0,615.4495956687256,1,9.99999429041054e-07,0.2319313999996666,0.23193239999909565,8000,8000,2.4627482641614736e-06,False,0,0.0
64,1000000.0,connected,arithmetic,ones,0,cg,9,731,192,46875.953125,1269840.0,615.4495956687256,1,1.0000003385357559e-06,0.2356726999996681,0.23567370000000665,8000,8000,2.4627482641614736e-06,False,0,0.0
64,1000000.0,connected,arithmetic,random,0,cg,10,731,192,46875.953125,1269840.0,615.4495956687256,1,8.999995770864189e-07,0.23056960000030813,0.23057049999988521,8000,8000,1.0681853984920162e-05,False,0,0.0
64,1000000.0,connected,arithmetic,ones,1,amg0,11,732,192,46875.953125,1269840.0,615.4495956687256,1,0.007313499999327178,0.006489200000032724,0.013802699999359902,13,0,4.8159048031084716e-08,True,4,1.3290638836179633
64,1000000.0,connected,arithmetic,ones,0,amg025,12,731,192,46875.953125,1269840.0,615.4495956687256,1,0.006201899999723537,0.013514499999473628,0.019716399999197165,30,0,5.28104399083613e-08,True,3,1.3464579380139152
64,1000000.0,connected,arithmetic,dipole,0,amg025,13,731,192,46875.953125,1269840.0,615.4495956687256,1,0.00656760000038048,0.013014099999963946,0.019581700000344426,29,0,4.4760210678058005e-09,True,3,1.3464579380139152
64,1000000.0,connected,arithmetic,dipole,0,cg,14,731,192,46875.953125,1269840.0,615.4495956687256,1,9.000004865811206e-07,0.2307924999995521,0.23079340000003867,8000,8000,1.6796602305260472e-06,False,0,0.0
64,1000000.0,connected,arithmetic,random,0,amg025,15,731,192,46875.953125,1269840.0,615.4495956687256,1,0.006472600000051898,0.012584000000060769,0.019056600000112667,29,0,2.579468462986402e-09,True,3,1.3464579380139152
64,1000000.0,connected,arithmetic,dipole,1,amg025,16,732,192,46875.953125,1269840.0,615.4495956687256,1,0.006943999999748485,0.013376799999605282,0.020320799999353767,29,0,4.561118763194735e-09,True,3,1.3464579380139152
64,1000000.0,connected,arithmetic,ones,1,jacobi,17,732,192,46875.953125,1269840.0,615.4495956687256,1,5.599999985861359e-05,0.010593099999823608,0.010649099999682221,341,0,1.8295116332078966e-07,False,0,0.0
64,1000000.0,connected,arithmetic,random,0,jacobi,18,731,192,46875.953125,1269840.0,615.4495956687256,1,4.399999943416333e-05,0.010214799999630486,0.01025879999906465,337,0,8.420156442268667e-09,True,0,0.0
64,1000000.0,connected,arithmetic,dipole,1,amg0,19,732,192,46875.953125,1269840.0,615.4495956687256,1,0.00751129999935074,0.0059585999997580075,0.013469899999108748,12,0,6.958383737759649e-09,True,4,1.3290638836179633
64,1000000.0,connected,arithmetic,dipole,0,amg0,20,731,192,46875.953125,1269840.0,615.4495956687256,1,0.007441900000230817,0.006205399999998917,0.013647300000229734,12,0,6.946763903134913e-09,True,4,1.3290638836179633
64,1000000.0,connected,arithmetic,ones,0,amg0,21,731,192,46875.953125,1269840.0,615.4495956687256,1,0.007664499999918917,0.006584100000509352,0.014248600000428269,13,0,5.296432118901561e-08,True,4,1.3290638836179633
64,1000000.0,connected,arithmetic,dipole,0,jacobi,22,731,192,46875.953125,1269840.0,615.4495956687256,1,4.160000025876798e-05,0.010245599999507249,0.010287199999766017,336,0,1.0990428765652915e-08,True,0,0.0
64,1000000.0,connected,arithmetic,ones,1,amg025,23,732,192,46875.953125,1269840.0,615.4495956687256,1,0.007257899999785877,0.01331309999932273,0.020570999999108608,30,0,5.7505427518860764e-08,True,3,1.3464579380139152
64,100.0,disconnected,arithmetic,ones,1,cg,0,732,192,5.640625,125.71428571428571,205.14986522290855,2,1.2999998943996616e-06,0.02514919999975973,0.02515049999965413,859,0,9.666514499200218e-09,True,0,0.0
64,100.0,disconnected,arithmetic,ones,1,amg025,1,732,192,5.640625,125.71428571428571,205.14986522290855,2,0.007646000000022468,0.011302099999738857,0.018948099999761325,25,0,2.8335823903373356e-09,True,3,1.3565254058612692
64,100.0,disconnected,arithmetic,dipole,0,amg025,2,731,192,5.640625,125.71428571428571,205.14986522290855,2,0.006345199999486795,0.01107990000036807,0.017425099999854865,25,0,2.3109374534369932e-09,True,3,1.3565254058612692
64,100.0,disconnected,arithmetic,random,0,cg,3,731,192,5.640625,125.71428571428571,205.14986522290855,2,1.2000000424450263e-06,0.04053860000021814,0.040539800000260584,1373,0,9.5631788926808e-09,True,0,0.0
64,100.0,disconnected,arithmetic,random,1,cg,4,732,192,5.640625,125.71428571428571,205.14986522290855,2,7.999997251317836e-07,0.03901930000029097,0.0390201000000161,1373,0,9.5631788926808e-09,True,0,0.0
64,100.0,disconnected,arithmetic,dipole,1,jacobi,5,732,192,5.640625,125.71428571428571,205.14986522290855,2,4.669999998441199e-05,0.0037967999996908475,0.0038434999996752595,119,0,7.864875081863196e-09,True,0,0.0
64,100.0,disconnected,arithmetic,ones,0,amg025,6,731,192,5.640625,125.71428571428571,205.14986522290855,2,0.0064961999996739905,0.011392200000045705,0.017888399999719695,25,0,2.784556864934526e-09,True,3,1.3565254058612692
64,100.0,disconnected,arithmetic,dipole,1,amg0,7,732,192,5.640625,125.71428571428571,205.14986522290855,2,0.008060699999987264,0.006047599999874365,0.014108299999861629,12,0,3.634243732288127e-09,True,4,1.3290638836179633
64,100.0,disconnected,arithmetic,dipole,0,amg0,8,731,192,5.640625,125.71428571428571,205.14986522290855,2,0.008354399999916495,0.005891900000278838,0.014246300000195333,12,0,3.586101020069597e-09,True,4,1.3290638836179633
64,100.0,disconnected,arithmetic,ones,1,amg0,9,732,192,5.640625,125.71428571428571,205.14986522290855,2,0.007994499999767868,0.0057592000002841814,0.01375370000005205,12,0,5.241988545060277e-09,True,4,1.3290638836179633
64,100.0,disconnected,arithmetic,dipole,1,cg,10,732,192,5.640625,125.71428571428571,205.14986522290855,2,8.999995770864189e-07,0.02148269999997865,0.021483599999555736,755,0,8.38244962926493e-09,True,0,0.0
64,100.0,disconnected,arithmetic,random,1,amg025,11,732,192,5.640625,125.71428571428571,205.14986522290855,2,0.007019499999842083,0.01093250000030821,0.017952000000150292,25,0,1.4428202543058656e-09,True,3,1.3565254058612692
64,100.0,disconnected,arithmetic,dipole,0,jacobi,12,731,192,5.640625,125.71428571428571,205.14986522290855,2,3.7799999518028926e-05,0.0037014999998064013,0.0037392999993244302,119,0,7.864875081863196e-09,True,0,0.0
64,100.0,disconnected,arithmetic,random,0,jacobi,13,731,192,5.640625,125.71428571428571,205.14986522290855,2,2.9200000426499173e-05,0.008122399999592744,0.008151600000019243,266,0,9.42571020838597e-09,True,0,0.0
64,100.0,disconnected,arithmetic,dipole,0,cg,14,731,192,5.640625,125.71428571428571,205.14986522290855,2,6.999998731771484e-07,0.023210199999994074,0.02321089999986725,755,0,8.38244962926493e-09,True,0,0.0
64,100.0,disconnected,arithmetic,random,1,jacobi,15,732,192,5.640625,125.71428571428571,205.14986522290855,2,5.4600000112259295e-05,0.016908099999454862,0.01696269999956712,266,0,9.42571020838597e-09,True,0,0.0
64,100.0,disconnected,arithmetic,random,1,amg0,16,732,192,5.640625,125.71428571428571,205.14986522290855,2,0.008231400000113354,0.00544629999967583,0.013677699999789183,11,0,2.5146603610576567e-09,True,4,1.3290638836179633
64,100.0,disconnected,arithmetic,dipole,1,amg025,17,732,192,5.640625,125.71428571428571,205.14986522290855,2,0.006856099999822618,0.010854299999664363,0.01771039999948698,25,0,2.3370327340624317e-09,True,3,1.3565254058612692
64,100.0,disconnected,arithmetic,ones,1,jacobi,18,732,192,5.640625,125.71428571428571,205.14986522290855,2,3.149999974993989e-05,0.004863600000135193,0.004895099999885133,158,0,9.783852246562188e-09,True,0,0.0
64,100.0,disconnected,arithmetic,ones,0,amg0,19,731,192,5.640625,125.71428571428571,205.14986522290855,2,0.011106899999504094,0.013979899999867484,0.02508679999937158,12,0,5.176162745067508e-09,True,4,1.3290638836179633
64,100.0,disconnected,arithmetic,ones,0,jacobi,20,731,192,5.640625,125.71428571428571,205.14986522290855,2,4.3000000005122274e-05,0.004951200000505196,0.004994200000510318,158,0,9.783852246562188e-09,True,0,0.0
64,100.0,disconnected,arithmetic,random,0,amg025,21,731,192,5.640625,125.71428571428571,205.14986522290855,2,0.00632690000020375,0.010928900000180874,0.017255800000384625,25,0,1.420394777204663e-09,True,3,1.3565254058612692
64,100.0,disconnected,arithmetic,random,0,amg0,22,731,192,5.640625,125.71428571428571,205.14986522290855,2,0.007978199999342905,0.005780600000434788,0.013758799999777693,11,0,2.4845715140948548e-09,True,4,1.3290638836179633
64,100.0,disconnected,arithmetic,ones,0,cg,23,731,192,5.640625,125.71428571428571,205.14986522290855,2,9.99999429041054e-07,0.026478900000256544,0.026479899999685585,859,0,9.666514499200218e-09,True,0,0.0
64,10000.0,disconnected,arithmetic,ones,0,amg0,0,731,192,469.703125,12697.142857142857,410.2997304458171,2,0.007815999999365886,0.007217299999865645,0.01503329999923153,15,0,5.6041448301269386e-09,True,4,1.3290638836179633
64,10000.0,disconnected,arithmetic,dipole,1,cg,1,732,192,469.703125,12697.142857142857,410.2997304458171,2,7.999997251317836e-07,0.06283410000014555,0.06283489999987069,1952,0,5.70445015769727e-09,True,0,0.0
64,10000.0,disconnected,arithmetic,ones,1,jacobi,2,732,192,469.703125,12697.142857142857,410.2997304458171,2,4.509999962465372e-05,0.005861699999513803,0.005906799999138457,186,0,7.233755554775558e-09,True,0,0.0
64,10000.0,disconnected,arithmetic,dipole,0,jacobi,3,731,192,469.703125,12697.142857142857,410.2997304458171,2,3.7399999200715683e-05,0.004074700000273879,0.004112099999474594,127,0,9.615827327338823e-09,True,0,0.0
64,10000.0,disconnected,arithmetic,dipole,0,amg025,4,731,192,469.703125,12697.142857142857,410.2997304458171,2,0.006522700000459736,0.013077099999463826,0.01959979999992356,30,0,3.6011736025417087e-09,True,3,1.3565254058612692
64,10000.0,disconnected,arithmetic,random,1,jacobi,5,732,192,469.703125,12697.142857142857,410.2997304458171,2,4.179999996267725e-05,0.010035899999820685,0.010077699999783363,326,0,9.744240783958577e-09,True,0,0.0
64,10000.0,disconnected,arithmetic,random,1,amg025,6,732,192,469.703125,12697.142857142857,410.2997304458171,2,0.0070925999998507905,0.013048599999819999,0.02014119999967079,30,0,2.7128513945567105e-09,True,3,1.3565254058612692
64,10000.0,disconnected,arithmetic,ones,1,amg0,7,732,192,469.703125,12697.142857142857,410.2997304458171,2,0.007916900000054738,0.007497199999306758,0.015414099999361497,15,0,5.551531271127928e-09,True,4,1.3290638836179633
64,10000.0,disconnected,arithmetic,ones,0,cg,8,731,192,469.703125,12697.142857142857,410.2997304458171,2,1.100000190490391e-06,0.06801850000010745,0.06801960000029794,2319,0,1.0719612058442396e-08,True,0,0.0
64,10000.0,disconnected,arithmetic,ones,1,amg025,9,732,192,469.703125,12697.142857142857,410.2997304458171,2,0.009437400000024354,0.013877499999580323,0.023314899999604677,31,0,2.6306183693120026e-09,True,3,1.3565254058612692
64,10000.0,disconnected,arithmetic,random,0,cg,10,731,192,469.703125,12697.142857142857,410.2997304458171,2,9.000004865811206e-07,0.11841330000061134,0.11841420000109792,3617,0,8.31830800607981e-09,True,0,0.0
64,10000.0,disconnected,arithmetic,ones,0,jacobi,11,731,192,469.703125,12697.142857142857,410.2997304458171,2,4.620000072463881e-05,0.005825700000059442,0.0058719000007840805,186,0,7.233755554775558e-09,True,0,0.0
64,10000.0,disconnected,arithmetic,dipole,1,jacobi,12,732,192,469.703125,12697.142857142857,410.2997304458171,2,3.80000001314329e-05,0.0038973999999143416,0.0039354000000457745,127,0,9.615827327338823e-09,True,0,0.0
64,10000.0,disconnected,arithmetic,dipole,0,amg0,13,731,192,469.703125,12697.142857142857,410.2997304458171,2,0.007959700000355951,0.007626799999343348,0.0155864999996993,15,0,9.675871375153464e-09,True,4,1.3290638836179633
64,10000.0,disconnected,arithmetic,random,1,amg0,14,732,192,469.703125,12697.142857142857,410.2997304458171,2,0.008082700000159093,0.006836500000645174,0.014919200000804267,14,0,2.3971877072903474e-09,True,4,1.3290638836179633
64,10000.0,disconnected,arithmetic,ones,0,amg025,15,731,192,469.703125,12697.142857142857,410.2997304458171,2,0.006460699999479402,0.013700900000003458,0.02016159999948286,31,0,2.518975409984968e-09,True,3,1.3565254058612692
64,10000.0,disconnected,arithmetic,dipole,1,amg0,16,732,192,469.703125,12697.142857142857,410.2997304458171,2,0.007758599999760918,0.007163799999943876,0.014922399999704794,15,0,9.723849122707333e-09,True,4,1.3290638836179633
64,10000.0,disconnected,arithmetic,random,0,amg025,17,731,192,469.703125,12697.142857142857,410.2997304458171,2,0.006053899999642454,0.0131693000002997,0.019223199999942153,30,0,2.641186414887696e-09,True,3,1.3565254058612692
64,10000.0,disconnected,arithmetic,random,1,cg,18,732,192,469.703125,12697.142857142857,410.2997304458171,2,1.2000000424450263e-06,0.11666759999934584,0.11666879999938828,3617,0,8.31830800607981e-09,True,0,0.0
64,10000.0,disconnected,arithmetic,dipole,0,cg,19,731,192,469.703125,12697.142857142857,410.2997304458171,2,1.2000000424450263e-06,0.062238999999863154,0.0622401999999056,1952,0,5.70445015769727e-09,True,0,0.0
64,10000.0,disconnected,arithmetic,random,0,jacobi,20,731,192,469.703125,12697.142857142857,410.2997304458171,2,5.959999998594867e-05,0.010219500000857806,0.010279100000843755,326,0,9.744240783958577e-09,True,0,0.0
64,10000.0,disconnected,arithmetic,random,0,amg0,21,731,192,469.703125,12697.142857142857,410.2997304458171,2,0.01620219999949768,0.016134800000145333,0.03233699999964301,14,0,2.3762915141395854e-09,True,4,1.3290638836179633
64,10000.0,disconnected,arithmetic,ones,1,cg,22,732,192,469.703125,12697.142857142857,410.2997304458171,2,1.2000000424450263e-06,0.06747460000042338,0.06747580000046582,2319,0,1.0719612058442396e-08,True,0,0.0
64,10000.0,disconnected,arithmetic,dipole,1,amg025,23,732,192,469.703125,12697.142857142857,410.2997304458171,2,0.007436400000187859,0.01378740000018297,0.02122380000037083,30,0,3.6559331731208764e-09,True,3,1.3565254058612692
64,10000.0,connected,arithmetic,dipole,0,amg0,0,731,192,469.703125,12697.142857142857,410.2997304458171,1,0.007022199999482837,0.005891399999200075,0.012913599998682912,12,0,6.285363758782387e-09,True,4,1.3290638836179633
64,10000.0,connected,arithmetic,random,1,amg025,1,732,192,469.703125,12697.142857142857,410.2997304458171,1,0.011206500000298547,0.020784299999832,0.03199080000013055,26,0,5.15414845778927e-09,True,3,1.3464579380139152
