n,contrast,geometry,variant,average,rhs,repeat,order,method,seed,high_nodes,mean,tv,grad,components,setup,solve,total,iterations,info,residual,accepted,complexity
96,1000.0,connected,transpose,harmonic,dipole_x,4,7,jacobi,1705,432,47.828125,1261.8947368421052,464.02945705181685,1,6.260000009206124e-05,0.024470999999721244,0.024533599999813305,437,0,9.116272189847934e-10,True,0.0
192,1000.0,disconnected,centered,harmonic,dipole_x,0,0,amg0,1701,1728,47.828125,1255.2879581151833,932.943434704179,2,0.04207159999987198,0.057725200000277255,0.09979680000014923,17,0,4.803907210948539e-10,True,1.3386725269834205
192,1000.0,disconnected,centered,harmonic,random,0,1,jacobi,1701,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00012939999942318536,0.16603529999974853,0.16616469999917172,949,0,9.941891616592456e-10,True,0.0
192,1000.0,disconnected,centered,harmonic,ones,0,2,jacobi,1701,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00016529999993508682,0.10131649999948422,0.10148179999941931,556,0,2.0956296358481532e-09,True,0.0
192,1000.0,disconnected,centered,harmonic,ones,0,3,amg0,1701,1728,47.828125,1255.2879581151833,932.943434704179,2,0.044057399999474,0.05696150000039779,0.10101889999987179,17,0,6.409675016540552e-10,True,1.3386725269834205
192,1000.0,disconnected,centered,harmonic,random,0,4,amg0,1701,1728,47.828125,1255.2879581151833,932.943434704179,2,0.04354049999983545,0.051272400000016205,0.09481289999985165,15,0,8.874907464838346e-10,True,1.3386725269834205
192,1000.0,disconnected,centered,harmonic,dipole_y,0,5,amg0,1701,1728,47.828125,1255.2879581151833,932.943434704179,2,0.041281299999354815,0.05774289999953908,0.09902419999889389,17,0,5.130296658710573e-10,True,1.3386725269834205
192,1000.0,disconnected,centered,harmonic,dipole_y,0,6,jacobi,1701,1728,47.828125,1255.2879581151833,932.943434704179,2,0.0001498000001447508,0.08894919999966078,0.08909899999980553,495,0,1.290355839476956e-09,True,0.0
192,1000.0,disconnected,centered,harmonic,dipole_x,0,7,jacobi,1701,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00014459999965765746,0.06935299999986455,0.06949759999952221,403,0,9.076303314903551e-10,True,0.0
192,1000.0,disconnected,centered,harmonic,dipole_x,1,0,jacobi,1702,1728,47.828125,1255.2879581151833,932.943434704179,2,0.0001681000003372901,0.07069069999943167,0.07085879999976896,403,0,9.076303314903551e-10,True,0.0
192,1000.0,disconnected,centered,harmonic,random,1,1,amg0,1702,1728,47.828125,1255.2879581151833,932.943434704179,2,0.043817099999614584,0.050004999999146094,0.09382209999876068,15,0,8.826376892773754e-10,True,1.3386725269834205
192,1000.0,disconnected,centered,harmonic,dipole_x,1,2,amg0,1702,1728,47.828125,1255.2879581151833,932.943434704179,2,0.05420669999966776,0.055446200000005774,0.10965289999967354,17,0,4.762513205125936e-10,True,1.3386725269834205
192,1000.0,disconnected,centered,harmonic,ones,1,3,jacobi,1702,1728,47.828125,1255.2879581151833,932.943434704179,2,0.0001644000003580004,0.09958890000052634,0.09975330000088434,556,0,2.0956296358481532e-09,True,0.0
192,1000.0,disconnected,centered,harmonic,dipole_y,1,4,jacobi,1702,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00017159999970317585,0.10342239999954472,0.1035939999992479,495,0,1.290355839476956e-09,True,0.0
192,1000.0,disconnected,centered,harmonic,ones,1,5,amg0,1702,1728,47.828125,1255.2879581151833,932.943434704179,2,0.05011990000002697,0.0676461000002746,0.11776600000030157,17,0,6.334161726519366e-10,True,1.3386725269834205
192,1000.0,disconnected,centered,harmonic,dipole_y,1,6,amg0,1702,1728,47.828125,1255.2879581151833,932.943434704179,2,0.048045900000033726,0.06454669999948237,0.1125925999995161,17,0,5.085656845787295e-10,True,1.3386725269834205
192,1000.0,disconnected,centered,harmonic,random,1,7,jacobi,1702,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00016599999980826396,0.19378359999973327,0.19394959999954153,949,0,9.941891616592456e-10,True,0.0
192,1000.0,disconnected,centered,harmonic,dipole_x,2,0,jacobi,1703,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00012909999986732146,0.07207319999997708,0.0722022999998444,403,0,9.076303314903551e-10,True,0.0
192,1000.0,disconnected,centered,harmonic,ones,2,1,amg0,1703,1728,47.828125,1255.2879581151833,932.943434704179,2,0.04934140000023035,0.057096000000456115,0.10643740000068647,17,0,6.359800106951229e-10,True,1.3386725269834205
192,1000.0,disconnected,centered,harmonic,dipole_x,2,2,amg0,1703,1728,47.828125,1255.2879581151833,932.943434704179,2,0.0443172000004779,0.056679000000258384,0.10099620000073628,17,0,4.779808360877057e-10,True,1.3386725269834205
192,1000.0,disconnected,centered,harmonic,random,2,3,amg0,1703,1728,47.828125,1255.2879581151833,932.943434704179,2,0.044150400000035006,0.050141599999733444,0.09429199999976845,15,0,8.846689051906178e-10,True,1.3386725269834205
192,1000.0,disconnected,centered,harmonic,dipole_y,2,4,jacobi,1703,1728,47.828125,1255.2879581151833,932.943434704179,2,0.0001274999995075632,0.08302550000007614,0.0831529999995837,495,0,1.290355839476956e-09,True,0.0
192,1000.0,disconnected,centered,harmonic,ones,2,5,jacobi,1703,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00012409999999363208,0.09623220000048605,0.09635630000047968,556,0,2.0956296358481532e-09,True,0.0
192,1000.0,disconnected,centered,harmonic,dipole_y,2,6,amg0,1703,1728,47.828125,1255.2879581151833,932.943434704179,2,0.04289580000022397,0.057681400000547,0.10057720000077097,17,0,5.054953394943446e-10,True,1.3386725269834205
192,1000.0,disconnected,centered,harmonic,random,2,7,jacobi,1703,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00012689999948634068,0.1773832000008042,0.17751010000029055,949,0,9.941891616592456e-10,True,0.0
192,1000.0,disconnected,centered,harmonic,dipole_x,3,0,jacobi,1704,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00013949999993201345,0.07458850000057282,0.07472800000050484,403,0,9.076303314903551e-10,True,0.0
192,1000.0,disconnected,centered,harmonic,dipole_x,3,1,amg0,1704,1728,47.828125,1255.2879581151833,932.943434704179,2,0.043164400000023306,0.055134099999122554,0.09829849999914586,17,0,4.757351437655504e-10,True,1.3386725269834205
192,1000.0,disconnected,centered,harmonic,ones,3,2,amg0,1704,1728,47.828125,1255.2879581151833,932.943434704179,2,0.0415646999999808,0.05598850000023958,0.09755320000022039,17,0,6.198807676401314e-10,True,1.3386725269834205
192,1000.0,disconnected,centered,harmonic,random,3,3,amg0,1704,1728,47.828125,1255.2879581151833,932.943434704179,2,0.04384140000001935,0.04966269999931683,0.09350409999933618,15,0,8.816111192246579e-10,True,1.3386725269834205
192,1000.0,disconnected,centered,harmonic,dipole_y,3,4,amg0,1704,1728,47.828125,1255.2879581151833,932.943434704179,2,0.04460999999992055,0.056048300000838935,0.10065830000075948,17,0,5.056310329738619e-10,True,1.3386725269834205
192,1000.0,disconnected,centered,harmonic,random,3,5,jacobi,1704,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00012729999980365392,0.16515590000017255,0.1652831999999762,949,0,9.941891616592456e-10,True,0.0
192,1000.0,disconnected,centered,harmonic,ones,3,6,jacobi,1704,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00016929999947024044,0.10216229999969073,0.10233159999916097,556,0,2.0956296358481532e-09,True,0.0
192,1000.0,disconnected,centered,harmonic,dipole_y,3,7,jacobi,1704,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00015910000001895241,0.08657570000013948,0.08673480000015843,495,0,1.290355839476956e-09,True,0.0
192,1000.0,disconnected,centered,harmonic,random,4,0,jacobi,1705,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00015250000069499947,0.16295780000018567,0.16311030000088067,949,0,9.941891616592456e-10,True,0.0
192,1000.0,disconnected,centered,harmonic,dipole_x,4,1,amg0,1705,1728,47.828125,1255.2879581151833,932.943434704179,2,0.04392120000011346,0.05807580000055168,0.10199700000066514,17,0,4.763165572074576e-10,True,1.3386725269834205
192,1000.0,disconnected,centered,harmonic,dipole_y,4,2,jacobi,1705,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00015269999948941404,0.09461120000014489,0.0947638999996343,495,0,1.290355839476956e-09,True,0.0
192,1000.0,disconnected,centered,harmonic,dipole_y,4,3,amg0,1705,1728,47.828125,1255.2879581151833,932.943434704179,2,0.04549870000028022,0.0604511999999886,0.10594990000026883,17,0,5.106992999245954e-10,True,1.3386725269834205
192,1000.0,disconnected,centered,harmonic,random,4,4,amg0,1705,1728,47.828125,1255.2879581151833,932.943434704179,2,0.04473720000078174,0.049710899999809044,0.09444810000059078,15,0,8.830250514625723e-10,True,1.3386725269834205
192,1000.0,disconnected,centered,harmonic,ones,4,5,amg0,1705,1728,47.828125,1255.2879581151833,932.943434704179,2,0.043691800000488,0.05420810000032361,0.09789990000081161,17,0,6.115928758001992e-10,True,1.3386725269834205
192,1000.0,disconnected,centered,harmonic,dipole_x,4,6,jacobi,1705,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00014400000054592965,0.07311789999948815,0.07326190000003407,403,0,9.076303314903551e-10,True,0.0
192,1000.0,disconnected,centered,harmonic,ones,4,7,jacobi,1705,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00017349999961879803,0.09758719999990717,0.09776069999952597,556,0,2.0956296358481532e-09,True,0.0
96,1000.0,disconnected,centered,arithmetic,random,0,0,jacobi,1701,432,47.828125,1261.8947368421052,464.02945705181685,2,6.550000034621917e-05,0.02654290000009496,0.02660840000044118,470,0,9.863196901310128e-10,True,0.0
96,1000.0,disconnected,centered,arithmetic,dipole_y,0,1,amg0,1701,432,47.828125,1261.8947368421052,464.02945705181685,2,0.014836999999715772,0.015329199999541743,0.030166199999257515,15,0,8.052697398244679e-10,True,1.342046388457675
96,1000.0,disconnected,centered,arithmetic,random,0,2,amg0,1701,432,47.828125,1261.8947368421052,464.02945705181685,2,0.01385519999985263,0.01346300000022893,0.02731820000008156,14,0,2.13188627356802e-10,True,1.342046388457675
96,1000.0,disconnected,centered,arithmetic,dipole_x,0,3,jacobi,1701,432,47.828125,1261.8947368421052,464.02945705181685,2,7.219999952212675e-05,0.011513999999806401,0.011586199999328528,199,0,9.403046779773977e-10,True,0.0
96,1000.0,disconnected,centered,arithmetic,dipole_x,0,4,amg0,1701,432,47.828125,1261.8947368421052,464.02945705181685,2,0.014659000000392552,0.015179199999693083,0.029838200000085635,16,0,2.536997690403481e-10,True,1.342046388457675
96,1000.0,disconnected,centered,arithmetic,ones,0,5,jacobi,1701,432,47.828125,1261.8947368421052,464.02945705181685,2,6.229999962670263e-05,0.014463700000305835,0.014525999999932537,275,0,9.287716920238519e-10,True,0.0
96,1000.0,disconnected,centered,arithmetic,ones,0,6,amg0,1701,432,47.828125,1261.8947368421052,464.02945705181685,2,0.014750000000276486,0.015206199999738601,0.029956200000015087,16,0,2.472139812664128e-10,True,1.342046388457675
96,1000.0,disconnected,centered,arithmetic,dipole_y,0,7,jacobi,1701,432,47.828125,1261.8947368421052,464.02945705181685,2,5.529999998543644e-05,0.013584499999524269,0.013639799999509705,243,0,9.622303294165334e-10,True,0.0
96,1000.0,disconnected,centered,arithmetic,ones,1,0,amg0,1702,432,47.828125,1261.8947368421052,464.02945705181685,2,0.014883199999530916,0.015058199999657518,0.029941399999188434,16,0,2.477217678463743e-10,True,1.342046388457675
96,1000.0,disconnected,centered,arithmetic,dipole_y,1,1,amg0,1702,432,47.828125,1261.8947368421052,464.02945705181685,2,0.014534100000673789,0.01526929999999993,0.02980340000067372,15,0,8.048431730999525e-10,True,1.342046388457675
96,1000.0,disconnected,centered,arithmetic,dipole_x,1,2,jacobi,1702,432,47.828125,1261.8947368421052,464.02945705181685,2,6.690000009257346e-05,0.01063460000023042,0.010701500000322994,199,0,9.403046779773977e-10,True,0.0
96,1000.0,disconnected,centered,arithmetic,random,1,3,amg0,1702,432,47.828125,1261.8947368421052,464.02945705181685,2,0.015709000000242668,0.01356850000047416,0.029277500000716827,14,0,2.1521276273047534e-10,True,1.342046388457675
96,1000.0,disconnected,centered,arithmetic,dipole_x,1,4,amg0,1702,432,47.828125,1261.8947368421052,464.02945705181685,2,0.014372699999512406,0.015134799999941606,0.029507499999454012,16,0,2.5367894798875503e-10,True,1.342046388457675
96,1000.0,disconnected,centered,arithmetic,dipole_y,1,5,jacobi,1702,432,47.828125,1261.8947368421052,464.02945705181685,2,5.469999996421393e-05,0.013969200000246929,0.014023900000211142,243,0,9.622303294165334e-10,True,0.0
96,1000.0,disconnected,centered,arithmetic,random,1,6,jacobi,1702,432,47.828125,1261.8947368421052,464.02945705181685,2,5.439999949885532e-05,0.025586599999769533,0.025640999999268388,470,0,9.863196901310128e-10,True,0.0
96,1000.0,disconnected,centered,arithmetic,ones,1,7,jacobi,1702,432,47.828125,1261.8947368421052,464.02945705181685,2,5.500000042957254e-05,0.014475099999799568,0.01453010000022914,275,0,9.287716920238519e-10,True,0.0
96,1000.0,disconnected,centered,arithmetic,dipole_y,2,0,amg0,1703,432,47.828125,1261.8947368421052,464.02945705181685,2,0.014536499999849184,0.01604829999996582,0.030584799999815004,15,0,8.097321938343964e-10,True,1.342046388457675
96,1000.0,disconnected,centered,arithmetic,dipole_y,2,1,jacobi,1703,432,47.828125,1261.8947368421052,464.02945705181685,2,5.870000040886225e-05,0.012856800000008661,0.012915500000417524,243,0,9.622303294165334e-10,True,0.0
96,1000.0,disconnected,centered,arithmetic,ones,2,2,amg0,1703,432,47.828125,1261.8947368421052,464.02945705181685,2,0.014694800000143005,0.015879700000368757,0.030574500000511762,16,0,2.4929277829925504e-10,True,1.342046388457675
96,1000.0,disconnected,centered,arithmetic,dipole_x,2,3,amg0,1703,432,47.828125,1261.8947368421052,464.02945705181685,2,0.014814899999691988,0.01589620000049763,0.030711100000189617,16,0,2.5417427344160354e-10,True,1.342046388457675
96,1000.0,disconnected,centered,arithmetic,ones,2,4,jacobi,1703,432,47.828125,1261.8947368421052,464.02945705181685,2,5.599999985861359e-05,0.014728899999681744,0.014784899999540357,275,0,9.287716920238519e-10,True,0.0
96,1000.0,disconnected,centered,arithmetic,dipole_x,2,5,jacobi,1703,432,47.828125,1261.8947368421052,464.02945705181685,2,5.2999999752501026e-05,0.010664800000085961,0.010717799999838462,199,0,9.403046779773977e-10,True,0.0
96,1000.0,disconnected,centered,arithmetic,random,2,6,jacobi,1703,432,47.828125,1261.8947368421052,464.02945705181685,2,5.289999990054639e-05,0.02499959999931889,0.025052499999219435,470,0,9.863196901310128e-10,True,0.0
96,1000.0,disconnected,centered,arithmetic,random,2,7,amg0,1703,432,47.828125,1261.8947368421052,464.02945705181685,2,0.015069799999764655,0.013336099999833095,0.02840589999959775,14,0,2.1506743040401413e-10,True,1.342046388457675
96,1000.0,disconnected,centered,arithmetic,dipole_y,3,0,jacobi,1704,432,47.828125,1261.8947368421052,464.02945705181685,2,5.539999983739108e-05,0.012946499999998196,0.013001899999835587,243,0,9.622303294165334e-10,True,0.0
96,1000.0,disconnected,centered,arithmetic,ones,3,1,jacobi,1704,432,47.828125,1261.8947368421052,464.02945705181685,2,5.059999966761097e-05,0.015248400000018592,0.015298999999686203,275,0,9.287716920238519e-10,True,0.0
96,1000.0,disconnected,centered,arithmetic,random,3,2,jacobi,1704,432,47.828125,1261.8947368421052,464.02945705181685,2,5.870000040886225e-05,0.02620889999980136,0.026267600000210223,470,0,9.863196901310128e-10,True,0.0
96,1000.0,disconnected,centered,arithmetic,dipole_x,3,3,amg0,1704,432,47.828125,1261.8947368421052,464.02945705181685,2,0.016644000000269443,0.015590799999699811,0.032234799999969255,16,0,2.5423091887703224e-10,True,1.342046388457675
96,1000.0,disconnected,centered,arithmetic,dipole_y,3,4,amg0,1704,432,47.828125,1261.8947368421052,464.02945705181685,2,0.017057199999726436,0.014741300000423507,0.03179850000014994,15,0,8.059510374411675e-10,True,1.342046388457675
96,1000.0,disconnected,centered,arithmetic,random,3,5,amg0,1704,432,47.828125,1261.8947368421052,464.02945705181685,2,0.016862899999978254,0.014043999999557855,0.030906899999536108,14,0,2.1387173476868727e-10,True,1.342046388457675
96,1000.0,disconnected,centered,arithmetic,ones,3,6,amg0,1704,432,47.828125,1261.8947368421052,464.02945705181685,2,0.016066399999544956,0.016951999999946565,0.03301839999949152,16,0,2.4180549629101207e-10,True,1.342046388457675
96,1000.0,disconnected,centered,arithmetic,dipole_x,3,7,jacobi,1704,432,47.828125,1261.8947368421052,464.02945705181685,2,5.7899999774235766e-05,0.011621800000284566,0.011679700000058801,199,0,9.403046779773977e-10,True,0.0
96,1000.0,disconnected,centered,arithmetic,random,4,0,jacobi,1705,432,47.828125,1261.8947368421052,464.02945705181685,2,5.270000019663712e-05,0.026071500000398373,0.02612420000059501,470,0,9.863196901310128e-10,True,0.0
96,1000.0,disconnected,centered,arithmetic,dipole_x,4,1,amg0,1705,432,47.828125,1261.8947368421052,464.02945705181685,2,0.01446360000045388,0.015328899999985879,0.02979250000043976,16,0,2.5268550612024157e-10,True,1.342046388457675
96,1000.0,disconnected,centered,arithmetic,dipole_y,4,2,jacobi,1705,432,47.828125,1261.8947368421052,464.02945705181685,2,5.3899999329587445e-05,0.01288250000015978,0.012936399999489367,243,0,9.622303294165334e-10,True,0.0
96,1000.0,disconnected,centered,arithmetic,ones,4,3,amg0,1705,432,47.828125,1261.8947368421052,464.02945705181685,2,0.014186200000040117,0.015408800000841438,0.029595000000881555,16,0,2.4297778260061253e-10,True,1.342046388457675
96,1000.0,disconnected,centered,arithmetic,dipole_x,4,4,jacobi,1705,432,47.828125,1261.8947368421052,464.02945705181685,2,5.94000002820394e-05,0.010457800000040152,0.010517200000322191,199,0,9.403046779773977e-10,True,0.0
96,1000.0,disconnected,centered,arithmetic,random,4,5,amg0,1705,432,47.828125,1261.8947368421052,464.02945705181685,2,0.013806400000248686,0.01326580000022659,0.027072200000475277,14,0,2.1339783499221655e-10,True,1.342046388457675
96,1000.0,disconnected,centered,arithmetic,ones,4,6,jacobi,1705,432,47.828125,1261.8947368421052,464.02945705181685,2,6.609999945794698e-05,0.015463099999578844,0.015529199999036791,275,0,9.287716920238519e-10,True,0.0
96,1000.0,disconnected,centered,arithmetic,dipole_y,4,7,amg0,1705,432,47.828125,1261.8947368421052,464.02945705181685,2,0.013847600000190141,0.014073899999857531,0.027921500000047672,15,0,8.060874075893468e-10,True,1.342046388457675
128,1000.0,disconnected,shift_x,arithmetic,dipole_x,0,0,jacobi,1701,768,47.828125,1258.5826771653544,620.3341162692709,2,7.060000007186318e-05,0.03771760000017821,0.03778820000025007,449,0,9.758964763523737e-10,True,0.0
